更新时间2025-01-04 ,#genre#
咪咕直播-15,http://111.13.111.242/000000001000/3000000010000002809/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-16,http://111.13.111.242/000000001000/3000000010000003915/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-17,http://111.13.111.242/000000001000/3000000010000004193/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-19,http://111.13.111.242/000000001000/3000000010000005837/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-20,http://111.13.111.242/000000001000/3000000010000006077/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-21,http://111.13.111.242/000000001000/3000000010000006658/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-24,http://111.13.111.242/000000001000/3000000010000009788/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-25,http://111.13.111.242/000000001000/3000000010000010833/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-27,http://111.13.111.242/000000001000/3000000010000011297/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-28,http://111.13.111.242/000000001000/3000000010000011518/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-33,http://111.13.111.242/000000001000/3000000010000012558/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-34,http://111.13.111.242/000000001000/3000000010000012616/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-35,http://111.13.111.242/000000001000/3000000010000015470/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-36,http://111.13.111.242/000000001000/3000000010000015560/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-38,http://111.13.111.242/000000001000/3000000010000017678/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-41,http://111.13.111.242/000000001000/3000000010000019839/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-43,http://111.13.111.242/000000001000/3000000010000021904/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-44,http://111.13.111.242/000000001000/3000000010000023434/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-47,http://111.13.111.242/000000001000/3000000010000025380/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-51,http://111.13.111.242/000000001000/3000000010000027691/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-52,http://111.13.111.242/000000001000/3000000010000031669/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-1-4K,http://111.13.111.242/000000001000/3000000010000005180/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
咪咕直播-2-4K,http://111.13.111.242/000000001000/3000000010000015686/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
💝咪咕体育👉移动，#genre#
咪咕体育1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕体育2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕体育3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕体育4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕体育5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
💝竞技频道👉全网，#genre#
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
💝虎牙堆堆👉全网，#genre#
虎牙-庆余年,http://live.nctv.top/6688/huya.php?id=11352960
虎牙-古装剧,http://live.nctv.top/6688/huya.php?id=21059568
虎牙-金庸武侠,http://live.nctv.top/6688/huya.php?id=11342427
虎牙-神雕侠侣,http://live.nctv.top/6688/huya.php?id=23865171
虎牙-射雕英雄传,http://live.nctv.top/6688/huya.php?id=23728674
虎牙-倚天屠龙记,http://live.nctv.top/6688/huya.php?id=11342403
虎牙-鹿鼎记,http://live.nctv.top/6688/huya.php?id=23865080
虎牙-新三国演义,http://live.nctv.top/6688/huya.php?id=11352944
虎牙-新水浒传,http://live.nctv.top/6688/huya.php?id=11342384
虎牙-三国演义,http://live.nctv.top/6688/huya.php?id=11602081
虎牙-TVB西游记,http://live.nctv.top/6688/huya.php?id=23735126
虎牙-寻秦记,http://live.nctv.top/6688/huya.php?id=23864973
虎牙-笑傲江湖,http://live.nctv.top/6688/huya.php?id=23865142
虎牙-秦王李世明,http://live.nctv.top/6688/huya.php?id=11336572
虎牙-十大奇冤,http://live.nctv.top/6688/huya.php?id=11352899
虎牙-金装四大才子,http://live.nctv.top/6688/huya.php?id=23903183
虎牙-状王宋世杰,http://live.nctv.top/6688/huya.php?id=23734183
虎牙-封神榜,http://live.nctv.top/6688/huya.php?id=23749096
虎牙-宝莲灯,http://live.nctv.top/6688/huya.php?id=21059563
虎牙-活佛济公,http://live.nctv.top/6688/huya.php?id=11342400
虎牙-快意江湖,http://live.nctv.top/6688/huya.php?id=11342435
虎牙-镖行天下,http://live.nctv.top/6688/huya.php?id=11352969
虎牙-鬼吹灯,http://live.nctv.top/6688/huya.php?id=11352871
虎牙-大秦帝国,http://live.nctv.top/6688/huya.php?id=11352881
虎牙-康熙微服私访记,http://live.nctv.top/6688/huya.php?id=11342418
虎牙-铁齿铜牙纪晓岚,http://live.nctv.top/6688/huya.php?id=11342396
虎牙-神医喜来乐,http://live.nctv.top/6688/huya.php?id=11601978
虎牙-芈月传,http://live.nctv.top/6688/huya.php?id=11352975
虎牙-爱情公寓,http://live.nctv.top/6688/huya.php?id=11336726
虎牙-雍正王朝,http://live.nctv.top/6688/huya.php?id=11342439
虎牙-神探狄仁杰,http://live.nctv.top/6688/huya.php?id=11342425
虎牙-洗冤录,http://live.nctv.top/6688/huya.php?id=23903130
虎牙-医馆笑传,http://live.nctv.top/6688/huya.php?id=11352891
虎牙-猫和老鼠,http://live.nctv.top/6688/huya.php?id=11352879
粤语电影2,http://120.77.28.4:8648/douyu.php?id=6566671
虎牙-圣斗士星矢,http://live.nctv.top/6688/huya.php?id=18632116
💝虎牙轮播👉全网，#genre#
电影_星爷,http://live.nctv.top/6688/huya.php?id=11342412
电影_英叔,http://live.nctv.top/6688/huya.php?id=11342421
电影_发哥,http://live.nctv.top/6688/huya.php?id=11342387
电影_成龙,http://live.nctv.top/6688/huya.php?id=11342386
电影_王晶,http://live.nctv.top/6688/huya.php?id=11602058
电影_沈腾,http://live.nctv.top/6688/huya.php?id=11601968
电影_黄渤,http://live.nctv.top/6688/huya.php?id=11352876
电影_强森,http://live.nctv.top/6688/huya.php?id=21059581
电影_漫威,http://live.nctv.top/6688/huya.php?id=11602034
电影_宇宙,http://live.nctv.top/6688/huya.php?id=11342428
电影_怪兽,http://live.nctv.top/6688/huya.php?id=21059577
电影_武侠,http://live.nctv.top/6688/huya.php?id=11342427
电影_警匪,http://live.nctv.top/6688/huya.php?id=11352886
电影_罪犯,http://live.nctv.top/6688/huya.php?id=11352962
电影_枪战,http://live.nctv.top/6688/huya.php?id=21059579
电影_海盗,http://live.nctv.top/6688/huya.php?id=21059595
电影_赛车,http://live.nctv.top/6688/huya.php?id=11279247
电影_推荐,http://live.nctv.top/6688/huya.php?id=11602041
电影_救援,http://live.nctv.top/6688/huya.php?id=21059594
电影_热血,http://live.nctv.top/6688/huya.php?id=11352934
电影_盗墓,http://live.nctv.top/6688/huya.php?id=21059552
电影_贺岁,http://live.nctv.top/6688/huya.php?id=11601971
电影_玄幻,http://live.nctv.top/6688/huya.php?id=11342414
电影_谍战,http://live.nctv.top/6688/huya.php?id=21059585
电影_战争,http://live.nctv.top/6688/huya.php?id=21059592
电影_喜剧,http://live.nctv.top/6688/huya.php?id=11352877
电影_港片,http://live.nctv.top/6688/huya.php?id=11602043
电影_国产,http://live.nctv.top/6688/huya.php?id=11352973
电影_周星星,http://live.nctv.top/6688/huya.php?id=11336587
电影_李连杰,http://live.nctv.top/6688/huya.php?id=11342390
电影_梁家辉,http://live.nctv.top/6688/huya.php?id=11342429
电影_刘德华,http://live.nctv.top/6688/huya.php?id=11342424
电影_八点档,http://live.nctv.top/6688/huya.php?id=880261
电影_蜘蛛侠,http://live.nctv.top/6688/huya.php?id=21059599
电影_贺岁片,http://live.nctv.top/6688/huya.php?id=11601986
电影_功夫片,http://live.nctv.top/6688/huya.php?id=11352941
电影_丧尸片,http://live.nctv.top/6688/huya.php?id=21059578
电影_谍战片,http://live.nctv.top/6688/huya.php?id=21059587
电影_战争片,http://live.nctv.top/6688/huya.php?id=21059574
电影_犯罪片,http://live.nctv.top/6688/huya.php?id=11352974
电影_喜剧专场,http://live.nctv.top/6688/huya.php?id=11602044
电影_欢笑影院,http://live.nctv.top/6688/huya.php?id=11352894
电影_不挤影院,http://live.nctv.top/6688/huya.php?id=11352897
电影_国产悬疑,http://live.nctv.top/6688/huya.php?id=11342395
电影_快意江湖,http://live.nctv.top/6688/huya.php?id=11342435
电影_黑帮斗争,http://live.nctv.top/6688/huya.php?id=11342419
电影_许氏三杰,http://live.nctv.top/6688/huya.php?id=11602033
电影_镖行天下,http://live.nctv.top/6688/huya.php?id=11352969
电影_喜乐影院,http://live.nctv.top/6688/huya.php?id=21059580
电影_蘑菇影厅,http://live.nctv.top/6688/huya.php?id=11601981
电影_搞笑恐怖,http://live.nctv.top/6688/huya.php?id=11601960
电影_死神来了,http://live.nctv.top/6688/huya.php?id=11352903
电影_变形金刚,http://live.nctv.top/6688/huya.php?id=21059596
电影_怪兽系列,http://live.nctv.top/6688/huya.php?id=21059554
剧集_老三国,http://live.nctv.top/6688/huya.php?id=11602081
剧集_新三国,http://live.nctv.top/6688/huya.php?id=11352944
剧集_新水浒,http://live.nctv.top/6688/huya.php?id=11342384
剧集_纪晓岚,http://live.nctv.top/6688/huya.php?id=11342396
剧集_雍正王朝,http://live.nctv.top/6688/huya.php?id=11342439
剧集_爱情公寓,http://live.nctv.top/6688/huya.php?id=11336726
剧集_地下交通站,http://live.nctv.top/6688/huya.php?id=11342433
周星驰,http://live.nctv.top/6688/huya.php?id=11342412
李连杰,http://live.nctv.top/6688/huya.php?id=11342390
林正英,http://live.nctv.top/6688/huya.php?id=11342421
成龙,http://live.nctv.top/6688/huya.php?id=11342386
甄子丹,http://live.nctv.top/6688/huya.php?id=11352935
刘德华,http://live.nctv.top/6688/huya.php?id=11342424
周润发,http://live.nctv.top/6688/huya.php?id=11342387
五福星,http://live.nctv.top/6688/huya.php?id=11282233
许氏三杰,http://live.nctv.top/6688/huya.php?id=11602033
鹿鼎记,http://live.nctv.top/6688/huya.php?id=23865080
康熙王朝,http://live.nctv.top/6688/huya.php?id=11352940
斗鱼频道,http://zzy789.xyz/douyu1.php?id=2436390
粤语电影2,http://120.77.28.4:8648/douyu.php?id=6566671
神乐影剧✔原,http://120.77.28.4:8648/douyu.php?id=122402
神乐剧场✔原,http://120.77.28.4:8648/douyu.php?id=85894
女神电影✔原,http://120.77.28.4:8648/douyu.php?id=747764
贝爷影厅✔原,http://120.77.28.4:8648/douyu.php?id=252802
漫威影片,http://120.77.28.4:8648/douyu.php?id=6140589
斗鱼电影HD35,http://120.77.28.4:8648/douyu.php?id=1165374
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
【周星星】星爷经典不间断,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
英叔护体 | 林正英搞笑僵尸系列,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
洪金宝·童年回忆杀,http://182.40.120.216/test-txdwk.flv.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8
【王晶】港风导演代表,http://182.40.120.194/test-txdwk.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8
超爽犯罪电影 九龙城寨周处除三害,http://182.40.120.241/test-txdwk.flv.huya.com/src/1099531752795-1099531752795-86436298436378624-2199063629046-10057-A-0-1.m3u8
成龙经典武打动作片,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8
周润发电影 小马哥归来,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8
【虎牙影院】沈腾经典片放映,http://182.40.120.213/test-txdwk.flv.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8
【许氏三杰】快来 就差你了,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.m3u8
速肌:两个光头赛车的故事,http://182.40.120.183/test-txdwk.flv.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8
周星星粤语经典版~,http://182.40.120.213/test-txdwk.flv.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8
千面影帝梁家辉,http://182.40.120.216/test-txdwk.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8
【五福星】每天都要快乐哦,http://182.40.120.171/test-txdwk.flv.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8
超级英雄电影·永远的神！,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787845-1423787845-6115122230717317120-2847699146-10057-A-0-1.m3u8
李茶的姑妈·姑妈美美美,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.m3u8
刘德华电影_经典系列,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8
历年贺岁档 笑就完事儿了,http://182.40.120.180/test-txdwk.flv.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.m3u8
【丧尸来啦】搞笑奇葩僵尸,http://182.40.120.194/test-txdwk.flv.huya.com/src/1449572975-1449572975-6225868520790425600-2789274544-10057-A-0-1.m3u8
简小熙的直播间,http://182.40.120.194/test-txdwk.flv.huya.com/src/1394565207-1394565207-5989611956204470272-2789253870-10057-A-0-1.m3u8
校园神剧: 一起同过窗,http://182.40.120.183/test-txdwk.flv.huya.com/src/1239543153963-1239543153963-11135015023426928640-2479086431382-10057-A-0-1.m3u8
搞笑恐怖类 弹幕护体,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8
快意江湖：金庸的武侠世界,http://182.40.120.229/test-txdwk.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.m3u8
经典之作·金庸群侠篇电影,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.m3u8
当情人节遇上了春节,http://182.40.120.191/test-txdwk.flv.huya.com/src/1423782087-1423782087-6115097500295626752-2847687630-10057-A-0-1.m3u8
【女神系列】邱淑贞 王祖贤 张曼玉,http://182.40.120.183/test-txdwk.flv.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.m3u8
怪兽宇宙电影！哥斯拉大战金刚,http://182.40.120.186/test-txdwk.flv.huya.com/src/1239543150752-1239543150752-11135001232286941184-2479086424960-10057-A-0-1.m3u8
玄幻剧场·体验另一种生活！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575536-1394575536-5989656318921670656-2789274528-10057-A-0-1.m3u8
【喜剧专场】我们一起找乐子,http://182.40.120.194/test-txdwk.flv.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.m3u8
[诺兰电影] 科幻史诗巨作！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1239543153989-1239543153989-11135015135096078336-2479086431434-10057-A-0-1.m3u8
Han国高分动作片 刺激过瘾,http://182.40.120.194/test-txdwk.flv.huya.com/src/1423782047-1423782047-6115097328496934912-2847687550-10057-A-0-1.m3u8
[贾玲电影] 人活着，总得拼一次,http://182.40.120.171/test-txdwk.flv.huya.com/src/1239543153969-1239543153969-11135015049196732416-2479086431394-10057-A-0-1.m3u8
甄子丹 我要打十个,http://182.40.120.216/test-txdwk.flv.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.m3u8
【古天乐】古仔帅气开打,http://182.40.120.186/test-txdwk.flv.huya.com/src/1239543150751-1239543150751-11135001227991973888-2479086424958-10057-A-0-1.m3u8
怪兽打架x异形世界：爽就完事了,http://182.40.120.213/test-txdwk.flv.huya.com/src/1099531752770-1099531752770-86436191062196224-2199063628996-10057-A-0-1.m3u8
哈利波特邀请您：霍格沃兹开学啦！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543150747-1239543150747-11135001210812104704-2479086424950-10057-A-0-1.m3u8
si神来了系列 好怕怕,http://182.40.120.194/test-txdwk.flv.huya.com/src/1423782074-1423782074-6115097444461051904-2847687604-10057-A-0-1.m3u8
狄仁杰系列电影，悬疑烧脑的探案故事,http://182.40.120.180/test-txdwk.flv.huya.com/src/1239543153965-1239543153965-11135015032016863232-2479086431386-10057-A-0-1.m3u8
大场面战争片:一枚核弹爆炸,http://182.40.120.186/test-txdwk.flv.huya.com/src/1099531752768-1099531752768-86436182472261632-2199063628992-10057-A-0-1.m3u8
动作要快，姿势要帅,http://182.40.120.230/test-txdwk.flv.huya.com/src/1524434083-1524434083-6547394531392749568-3048991622-10057-A-0-1.m3u8
枪战还是得看他！,http://182.40.120.194/test-txdwk.flv.huya.com/src/1099531752772-1099531752772-86436199652130816-2199063629000-10057-A-0-1.m3u8
古墓系列·去冒险吧！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.m3u8
邱淑贞太好看了吧❤,http://182.40.120.213/test-txdwk.flv.huya.com/src/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.m3u8
玄幻专场·国产特效大制作,http://182.40.120.216/test-txdwk.flv.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.m3u8
喜剧专场 看喜剧笑一笑吧,http://182.40.120.241/test-txdwk.flv.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8
真正的硬汉007，铁打的詹姆斯邦德！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1099531752778-1099531752778-86436225421934592-2199063629012-10057-A-0-1.m3u8
搞笑喜剧：最佳拍档 开心鬼系列,http://182.40.120.229/test-txdwk.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8
经典港剧笑嘻嘻,http://182.40.120.183/test-txdwk.flv.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.m3u8
隋唐演义: 半路杀出个程咬金~,http://182.40.120.229/test-txdwk.flv.huya.com/src/1239543153955-1239543153955-11135014989067190272-2479086431366-10057-A-0-1.m3u8
[87版红楼梦] 这才是林黛玉！,http://182.40.120.230/test-txdwk.flv.huya.com/src/1239543153956-1239543153956-11135014993362157568-2479086431368-10057-A-0-1.m3u8
合家欢喜剧，欢乐笑哈哈！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1420969427-1420969427-6103017217580859392-2847687524-10057-A-0-1.m3u8
只解沙场为国死，何须马革裹尸还,http://182.40.120.180/test-txdwk.flv.huya.com/src/1524418101-1524418101-6547325889225424896-3048959658-10057-A-0-1.m3u8
动作电影来啦,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8
